trigram,tfidf
voucher per person,2.1428167103232736e-05
voucher toward full,1.1415210325257038e-05
voucher up to,1.0925812168254232e-05
vouchers each good,4.3211295151367116e-05
vouchers up to,1.5423841005630938e-05
vvip beauty and,1.351213568847842e-05
walking audio tour,2.74356519706957e-05
walking food tour,3.700564157232154e-05
walking ghost tour,2.5942028884344742e-05
walking tour for,2.306222300010026e-05
walking tour historic,1.5407328669521673e-05
walking tour in,5.250741846608056e-05
walking tour new,1.4195100656853699e-05
walking tour of,4.509979444351239e-05
walking tour the,1.4306368489250147e-05
walking tour with,2.6366158670529337e-05
walnut creek ca,1.3911259015395139e-05
walt disney world,3.434920197695986e-05
warranty up to,1.5530205108842615e-05
warren glamour day,1.333895688154809e-05
wash and blow,2.0582547581115122e-05
wash and blowdry,1.296154043643551e-05
wash and blowout,1.3886519629167796e-05
wash and fold,1.7169773394997778e-05
wash and style,1.2658155358664308e-05
wash and wax,1.1658105727429425e-05
wash blow dry,1.0316197271677107e-05
wash up to,2.929879739458002e-05
washing up to,2.6618867781331996e-05
water lantern festival,1.1989940678220953e-05
water lounge spa,1.0121266565678055e-05
water park hotel,1.0427688201059839e-05
water park in,2.5260871753931698e-05
water park passes,2.751774355400811e-05
water park resort,1.2454505401655234e-05
water park tickets,1.3715173435039708e-05
water parks in,1.6054587747509566e-05
waves water park,1.4982927327354147e-05
wax achieve silky,1.2898812698136868e-05
wax achieve smooth,2.8617288971183988e-05
wax and spa,2.9674706772182755e-05
wax and tint,4.1256614647070246e-05
wax and vajacial,1.3296282548348677e-05
wax discover smooth,1.223613447894332e-05
wax discover the,1.0057298344121427e-05
wax enjoy smooth,1.325097706439683e-05
wax enjoy up,1.8219200834109766e-05
wax experience smooth,3.901733444429349e-05
wax experience smoothness,1.3703401764639797e-05
wax experience the,1.8703322831270458e-05
wax for men,1.4436706985555784e-05
wax get smooth,2.562701050876685e-05
wax near me,1.9445791543089487e-05
wax one brazilian,1.2140262042045591e-05
wax options for,1.1722669126360513e-05
wax options up,1.9680366318209634e-05
wax options with,1.2092795650217966e-05
wax services up,1.0767014431672573e-05
wax services with,1.3720096060806844e-05
wax session at,1.6328704202878756e-05
wax session experience,1.3284734254418458e-05
wax session up,1.733359136021632e-05
wax sessions at,1.0316781872436596e-05
wax sessions up,1.4927053389899328e-05
wax smooth skin,1.5184341938166328e-05
wax up to,0.0002266293445734552
wax with up,1.450685651711278e-05
waxes up to,2.8583318447634375e-05
waxing and skin,1.2745600699877492e-05
waxing and threading,1.1082721768765946e-05
waxing and tinting,5.695709336145195e-05
waxing at skin,1.3100445832381328e-05
waxing at the,3.0382822289133382e-05
waxing brazilian at,4.0302190219541786e-05
waxing experience smooth,1.8431356734123395e-05
waxing for men,1.647580152795728e-05
waxing men at,1.095336435699832e-05
waxing offering up,1.3051540747119255e-05
waxing options and,1.0590283576935295e-05
waxing options at,1.2160185179012261e-05
waxing options for,2.6868590763102402e-05
waxing options including,1.5139597861072254e-05
waxing options offering,1.2506458048003452e-05
waxing options up,4.333214231272257e-05
waxing options with,4.023883604439516e-05
waxing services at,3.121788770813646e-05
waxing services for,2.260735411042749e-05
waxing services including,2.219576379195459e-05
waxing services offering,1.3043167036000319e-05
waxing services up,2.7708087077219787e-05
waxing services with,5.313084887624936e-05
waxing session achieve,1.83736325911432e-05
waxing session at,3.0502572339339385e-05
waxing session discover,1.4866996399394355e-05
waxing session enjoy,1.9799146515527526e-05
waxing session experience,5.7952063306597334e-05
waxing session get,1.836809169814548e-05
waxing session up,6.299976224642421e-05
waxing session with,1.2099049580215856e-05
waxing sessions at,4.206803186741837e-05
waxing sessions experience,2.0179127474807905e-05
waxing sessions for,1.919692802395842e-05
waxing sessions offering,2.1525416851819442e-05
waxing sessions up,4.755179862166737e-05
waxing sessions with,2.46566113376858e-05
waxing the city,2.016456725203696e-05
waxing tinting at,1.2737124240276031e-05
waxing up to,0.00011399600605161384
waxing with options,1.046837530369362e-05
waxing with up,2.6530626448639394e-05
waxings and tinting,1.2380541612352525e-05
we rock the,1.741393463770814e-05
webb skin clinic,1.1713143661934384e-05
wedding dance lessons,1.9341888032457444e-05
wedding photography at,1.8208871990480896e-05
wedding photography with,1.3940645354974693e-05
wedding ring set,1.6579246641862853e-05
week of unlimited,1.2621862342882415e-05
week touch up,1.0680073568141275e-05
week up to,1.0453225247673642e-05
weeks of fitness,1.1139575654544458e-05
weeks of martial,1.3222789055903702e-05
weeks of unlimited,6.819458167728895e-05
weight loss and,3.498274263101112e-05
weight loss center,5.311714434783357e-05
weight loss centers,1.838972309047936e-05
weight loss clinic,3.660615917129986e-05
weight loss injection,1.4511811843901503e-05
weight loss injections,1.9964359356205465e-05
weight loss md,2.2371234577796264e-05
weight loss program,8.357136554421103e-05
weight loss programs,1.8304162046912953e-05
weight loss sessions,1.2717014183811273e-05
weight loss shot,1.1276544072067677e-05
weight loss treatment,1.3393651518359454e-05
weight loss up,1.5769432514583594e-05
weight loss wellness,1.0694875519029172e-05
weight loss with,1.1906592625847048e-05
weight management program,2.5027166625001322e-05
weightloss program with,1.3172676884748888e-05
wellness and aesthetic,1.2952531099412903e-05
wellness and aesthetics,3.6744606520268924e-05
wellness and beauty,2.8228214381240856e-05
wellness and recovery,2.029345930616186e-05
wellness and skincare,1.0003922907065053e-05
wellness and spa,1.3692558984291077e-05
wellness center and,1.4135907074546128e-05
wellness center aventura,1.02910263076019e-05
wellness center fort,1.0418793772704814e-05
wellness center llc,1.8508934522747953e-05
wellness center offers,2.0026133320083832e-05
wellness center pembroke,1.2201524844751309e-05
wellness center san,1.056888832652017e-05
wellness center up,3.962080340575688e-05
wellness center with,4.426870513367362e-05
wellness foot spa,1.1307810779686641e-05
wellness massage and,1.0052478008054422e-05
wellness med art,1.2921056627538088e-05
wellness med spa,2.0826237896929502e-05
wellness spa inc,1.1918201047007062e-05
wellness spa up,1.6827279969509347e-05
wellness spa with,1.9057413833523724e-05
wellness suites weston,1.672919058836925e-05
wellness up to,0.00012344877504071118
wellness with one,1.2050581669425528e-05
wellness with options,1.4113229065365443e-05
wellness with up,2.804517451416269e-05
west palm beach,5.361345574115894e-05
western new york,1.056049053925973e-05
whale watching cruise,1.3100015914112296e-05
whale watching in,1.003206131467521e-05
whale watching tour,2.4296337591616495e-05
what to do,2.084871082292994e-05
wheel alignment and,2.2289843541001562e-05
wheel alignment at,2.2511138301068472e-05
wheel alignment balancing,3.050751870323775e-05
wheel alignment for,2.2305370042286e-05
wheel alignment in,2.8287635574103152e-05
wheel alignment services,1.3360047877124971e-05
wheel alignment up,1.3774859545217368e-05
wheel alignment with,1.1895635196531179e-05
wheels monster trucks,2.0951320458464008e-05
while saving up,1.1590313266223623e-05
whiskey tasting pass,1.3763400433360937e-05
white gold plated,2.1524782916555086e-05
white water rafting,3.226478883683192e-05
whitening inoffice branded,1.60180179023414e-05
whitening inoffice nonbranded,2.6054905726260114e-05
whitening options up,1.2717076263742738e-05
whitening session up,1.4928693165976642e-05
whitening sessions at,1.0150740235037772e-05
whitening sessions for,1.0567922502022087e-05
whitening sessions up,1.7911599193862325e-05
whitening treatment achieve,1.5821355800869697e-05
whitening treatment experience,2.4967615469672985e-05
whitening treatment for,2.161897098519967e-05
whitening treatment up,2.813758771345513e-05
whitening treatment with,1.4830324215196852e-05
whitening treatments up,1.9519836766049253e-05
whitening up to,2.356535270137284e-05
whole body chiropractic,1.9571618153067e-05
whole body cryotherapy,3.156323850575443e-05
whole body vibration,3.867975903652176e-05
wholebody cryotherapy session,2.185691031722991e-05
wholebody cryotherapy sessions,3.084089761662082e-05
wholebody vibration sessions,1.3034488152888948e-05
wide range of,1.0400839633089938e-05
wild and out,1.3914102026526787e-05
wild animal park,1.0681272752161571e-05
wild out live,1.1232845849246019e-05
wild out tickets,1.7500110701287338e-05
wilderness at the,1.030949195852555e-05
wind and fire,1.85065415659043e-05
window cleaning for,2.7449085423995525e-05
window tint for,1.2738882900722573e-05
window tinting at,6.220737136235548e-05
window tinting for,0.00011038113959747605
window washing at,2.0537140055446404e-05
windows 10 pro,2.528923147971532e-05
windows 11 home,1.220705880576212e-05
windows 11 key,1.005613753695264e-05
windows 11 pro,3.9897669810303875e-05
windows on one,1.8148252336033758e-05
windows up to,3.369342476157355e-05
windshield replacement with,1.5246910184334416e-05
wine and cheese,1.4601840396888212e-05
wine and design,1.1979593243335961e-05
wine and food,1.943322343362439e-05
wine country tour,1.5295759109953728e-05
wine tasting and,2.0838607898837214e-05
wine tasting experience,2.338672590664094e-05
wine tasting flight,1.214673766118946e-05
wine tasting for,7.812023080577134e-05
wine tasting in,1.2238834146796751e-05
wine tasting tour,3.346433547767955e-05
wine tasting tours,1.3578148203932534e-05
wine tasting with,1.5140205826181691e-05
wine tour for,1.4304098981301215e-05
wine up to,1.3255166080654206e-05
winery up to,1.0487782641496629e-05
wines up to,1.0559674609993566e-05
wingate by wyndham,1.9705883976264694e-05
winston salem nc,1.108515768695749e-05
with 10 or,3.0591758661263856e-05
with 20 40,1.8894570042324883e-05
with 20 or,7.179303260822638e-05
with 20 units,4.645399404888309e-05
with 30 60,1.1401132050697865e-05
with 30 minute,1.5255323534690797e-05
with 30 or,3.349680464933906e-05
with 50 or,2.045188590379351e-05
with 50 units,1.412478535849245e-05
with 60 90,1.1140230619784317e-05
with 60 minute,1.8981438460150745e-05
with 60 or,7.080206823393015e-05
with 60minute deep,1.1099686966568812e-05
with 60minute facial,1.0932250153164994e-05
with 60minute massage,1.2775471586401162e-05
with add on,9.353111734147442e-05
with addons at,1.700674158275267e-05
with addons up,1.1677072343441225e-05
with an eyelash,1.9170949973172467e-05
with aromatherapy and,5.790086579134563e-05
with aromatherapy at,1.6590508519157805e-05
with aromatherapy experience,1.0153277921214868e-05
with aromatherapy hot,2.110426027039108e-05
with aromatherapy or,1.1866422311964082e-05
with aromatherapy up,2.631549872584219e-05
with beauty by,1.3160266287581897e-05
with blow dry,2.322088516449729e-05
with blowdry and,1.5084171485403829e-05
with body wrap,1.3480294048449597e-05
with bonus laser,1.028673794668931e-05
with bottle of,1.0657747612941314e-05
with brazilian and,2.3327361365246407e-05
with brazilian blowout,2.5390549910097285e-05
with brazilian or,3.007371920143468e-05
with brazilian wax,2.8277174005289433e-05
with brazilian waxing,2.660333096369949e-05
with brow lamination,2.1852640412238055e-05
with brow wax,1.2787675182199045e-05
with cbd oil,1.806055172025821e-05
with certificate for,1.2738423111071955e-05
with chemical peel,4.483393174008066e-05
with chemical peels,1.7429753710513027e-05
with chiropractic exam,1.0142581801080895e-05
with choice of,0.00022163571063676818
with choices of,1.7687951990600427e-05
with citizen on,1.749315222931338e-05
with classes for,1.0750811656712666e-05
with classic hybrid,2.21361656781902e-05
with classic or,1.8286388488426755e-05
with collagen mask,1.7823705482151554e-05
with complimentary breakfast,1.2815308180479576e-05
with conditioning treatment,2.122326641283849e-05
with consultation and,2.324766288331922e-05
with consultation at,2.3164608950117955e-05
with consultation discover,1.6952189799607047e-05
with consultation exam,1.9005382619812727e-05
with consultation experience,1.627876314712656e-05
with consultation up,3.5203850804557064e-05
with crystals from,3.458657924886451e-05
with cupping and,1.0492572934528217e-05
with daily water,1.953726282524783e-05
with deep cleansing,2.2517612146609577e-05
with deep conditioning,0.00012988753631199725
with deep tissue,1.8181127996629166e-05
with deepconditioning treatment,1.2809197307700364e-05
with diamond microdermabrasion,3.066724146177125e-05
with digital images,1.2648468604522395e-05
with discounts up,1.5603538161322962e-05
with enzyme peel,1.2170210974274441e-05
with equipment rental,1.0700465533750806e-05
with essential oil,7.49977321513094e-05
with essential oils,3.515804462228749e-05
with exam and,2.2500118328026652e-05
with exam xrays,1.2000128295445987e-05
with expert care,1.3440083076944871e-05
with expert guidance,1.027793807994325e-05
with extraction and,1.2804931605143861e-05
with extractions and,1.9403085673603256e-05
with extractions up,1.5996530694448097e-05
with eyebrow lamination,1.5705864518117046e-05
with eyebrow threading,1.698900095991146e-05
with eyebrow tinting,1.162197985351245e-05
with eyebrow wax,1.4053700044269353e-05
with eyebrow waxing,1.0888821861301655e-05
with eyelash extensions,1.9722507599824337e-05
with eyelash lift,1.2863516021655726e-05
with facial and,1.042639642931912e-05
with facial options,1.4310236374999162e-05
with filter replacement,3.610904615881632e-05
with flexible options,1.1878606102329469e-05
with food and,1.0001332878904833e-05
with foot massage,1.2881831041925523e-05
with foot reflexology,2.1807467671063185e-05
with foot scrub,2.1953150374147905e-05
with four or,1.1660528669858218e-05
with free consultation,1.0208340861176784e-05
with free hot,1.6519279821070366e-05
